"","artist","album","line","lyric","track_title"
"992","BTS","MAP OF THE SOUL : PERSONA",62,"With you I just feel rich다녀왔어 Hi, Mi Casa","HOME"
"993","BTS","MAP OF THE SOUL : PERSONA",63,"켜뒀구나 너의 switch","HOME"
"994","BTS","MAP OF THE SOUL : PERSONA",63,"켜뒀구나 너의 switch","HOME"
"995","BTS","MAP OF THE SOUL : PERSONA",64,"Yeah","HOME"
"996","BTS","MAP OF THE SOUL : PERSONA",64,"Yeah","HOME"
"997","BTS","MAP OF THE SOUL : PERSONA",65,"말을 안 해도 편안하잖아","HOME"
"998","BTS","MAP OF THE SOUL : PERSONA",65,"말을 안 해도 편안하잖아","HOME"
"999","BTS","MAP OF THE SOUL : PERSONA",66,"니가 있어서 나의 집이 된 거야You know I want that","HOME"
"1000","BTS","MAP OF THE SOUL : PERSONA",66,"니가 있어서 나의 집이 된 거야You know I want that","HOME"
"1001","BTS","MAP OF THE SOUL : PERSONA",67,"Home","HOME"
"1002","BTS","MAP OF THE SOUL : PERSONA",67,"Home","HOME"
"1003","BTS","MAP OF THE SOUL : PERSONA",68,"You know you got that","HOME"
"1004","BTS","MAP OF THE SOUL : PERSONA",68,"You know you got that","HOME"
"1005","BTS","MAP OF THE SOUL : PERSONA",69,"Home","HOME"
"1006","BTS","MAP OF THE SOUL : PERSONA",69,"Home","HOME"
"1007","BTS","MAP OF THE SOUL : PERSONA",70,"(Yeah)","HOME"
"1008","BTS","MAP OF THE SOUL : PERSONA",70,"(Yeah)","HOME"
"1009","BTS","MAP OF THE SOUL : PERSONA",71,"Your love your love your love, I miss that","HOME"
"1010","BTS","MAP OF THE SOUL : PERSONA",71,"Your love your love your love, I miss that","HOME"
"1011","BTS","MAP OF THE SOUL : PERSONA",72,"Your love your love your love, I want that","HOME"
"1012","BTS","MAP OF THE SOUL : PERSONA",72,"Your love your love your love, I want that","HOME"
"1013","BTS","MAP OF THE SOUL : PERSONA",73,"Your touch your touch your touch, I need that","HOME"
"1014","BTS","MAP OF THE SOUL : PERSONA",73,"Your touch your touch your touch, I need that","HOME"
"1015","BTS","MAP OF THE SOUL : PERSONA",74,"La la la la la la la la I love it","HOME"
"1016","BTS","MAP OF THE SOUL : PERSONA",74,"La la la la la la la la I love it","HOME"
"1017","BTS","MAP OF THE SOUL : PERSONA",1,"쭉 들이켜, 술잔 (Sippin'), 팔짱 (Tippin')","Dionysus"
"1018","BTS","MAP OF THE SOUL : PERSONA",1,"쭉 들이켜, 술잔 (Sippin'), 팔짱 (Tippin')","Dionysus"
"1019","BTS","MAP OF THE SOUL : PERSONA",2,"(한 입) 티르소스 (Grippin') 포도 (Eatin')","Dionysus"
"1020","BTS","MAP OF THE SOUL : PERSONA",2,"(한 입) 티르소스 (Grippin') 포도 (Eatin')","Dionysus"
"1021","BTS","MAP OF THE SOUL : PERSONA",3,"쭉 들이켜, 분위기 (Keep it), D style (Rip it)","Dionysus"
"1022","BTS","MAP OF THE SOUL : PERSONA",3,"쭉 들이켜, 분위기 (Keep it), D style (Rip it)","Dionysus"
"1023","BTS","MAP OF THE SOUL : PERSONA",4,"(한 입) 여기 (Kill it), let's steal it, the illest","Dionysus"
"1024","BTS","MAP OF THE SOUL : PERSONA",4,"(한 입) 여기 (Kill it), let's steal it, the illest","Dionysus"
"1025","BTS","MAP OF THE SOUL : PERSONA",5,"그냥 취해 마치 디오니소스","Dionysus"
"1026","BTS","MAP OF THE SOUL : PERSONA",5,"그냥 취해 마치 디오니소스","Dionysus"
"1027","BTS","MAP OF THE SOUL : PERSONA",6,"한 손에 술잔, 다른 손에 든 티르소스투명한 크리스탈 잔 속 찰랑이는 예술","Dionysus"
"1028","BTS","MAP OF THE SOUL : PERSONA",6,"한 손에 술잔, 다른 손에 든 티르소스투명한 크리스탈 잔 속 찰랑이는 예술","Dionysus"
"1029","BTS","MAP OF THE SOUL : PERSONA",7,"예술도 술이지 뭐, 마시면 취해 fool","Dionysus"
"1030","BTS","MAP OF THE SOUL : PERSONA",7,"예술도 술이지 뭐, 마시면 취해 fool","Dionysus"
"1031","BTS","MAP OF THE SOUL : PERSONA",8,"You dunno, you dunno","Dionysus"
"1032","BTS","MAP OF THE SOUL : PERSONA",8,"You dunno, you dunno","Dionysus"
"1033","BTS","MAP OF THE SOUL : PERSONA",9,"You dunno, what to do with","Dionysus"
"1034","BTS","MAP OF THE SOUL : PERSONA",9,"You dunno, what to do with","Dionysus"
"1035","BTS","MAP OF THE SOUL : PERSONA",10,"내가 보여줄게 난 전혀 다른 걸 추진","Dionysus"
"1036","BTS","MAP OF THE SOUL : PERSONA",10,"내가 보여줄게 난 전혀 다른 걸 추진","Dionysus"
"1037","BTS","MAP OF THE SOUL : PERSONA",11,"아이비와 거친 나무로 된 mic","Dionysus"
"1038","BTS","MAP OF THE SOUL : PERSONA",11,"아이비와 거친 나무로 된 mic","Dionysus"
"1039","BTS","MAP OF THE SOUL : PERSONA",12,"절대 단 한 숨에","Dionysus"
"1040","BTS","MAP OF THE SOUL : PERSONA",12,"절대 단 한 숨에","Dionysus"
"1041","BTS","MAP OF THE SOUL : PERSONA",13,"나오는 소리 따윈 없다, woo","Dionysus"
"1042","BTS","MAP OF THE SOUL : PERSONA",13,"나오는 소리 따윈 없다, woo","Dionysus"
"1043","BTS","MAP OF THE SOUL : PERSONA",14,"해가 뜰 때까지 where the party at?","Dionysus"
"1044","BTS","MAP OF THE SOUL : PERSONA",14,"해가 뜰 때까지 where the party at?","Dionysus"
"1045","BTS","MAP OF THE SOUL : PERSONA",15,"잠이 들 때까지 where the party at?","Dionysus"
"1046","BTS","MAP OF THE SOUL : PERSONA",15,"잠이 들 때까지 where the party at?","Dionysus"
"1047","BTS","MAP OF THE SOUL : PERSONA",16,"Sing it 불러 다시, drink it 마셔 다시","Dionysus"
"1048","BTS","MAP OF THE SOUL : PERSONA",16,"Sing it 불러 다시, drink it 마셔 다시","Dionysus"
"1049","BTS","MAP OF THE SOUL : PERSONA",17,"우린 두 번 태어나지","Dionysus"
"1050","BTS","MAP OF THE SOUL : PERSONA",17,"우린 두 번 태어나지","Dionysus"
"1051","BTS","MAP OF THE SOUL : PERSONA",18,"쭉 들이켜 (창작의 고통)","Dionysus"
"1052","BTS","MAP OF THE SOUL : PERSONA",18,"쭉 들이켜 (창작의 고통)","Dionysus"
"1053","BTS","MAP OF THE SOUL : PERSONA",19,"한 입 (시대의 호통)","Dionysus"
"1054","BTS","MAP OF THE SOUL : PERSONA",19,"한 입 (시대의 호통)","Dionysus"
"1055","BTS","MAP OF THE SOUL : PERSONA",20,"쭉 들이켜 (나와의 소통)","Dionysus"
"1056","BTS","MAP OF THE SOUL : PERSONA",20,"쭉 들이켜 (나와의 소통)","Dionysus"
"1057","BTS","MAP OF THE SOUL : PERSONA",21,"한 입 (Okay, now I'm ready fo sho)","Dionysus"
"1058","BTS","MAP OF THE SOUL : PERSONA",21,"한 입 (Okay, now I'm ready fo sho)","Dionysus"
"1059","BTS","MAP OF THE SOUL : PERSONA",22,"다 마셔 마셔 마셔 마셔 내 술잔 ayy","Dionysus"
"1060","BTS","MAP OF THE SOUL : PERSONA",22,"다 마셔 마셔 마셔 마셔 내 술잔 ayy","Dionysus"
"1061","BTS","MAP OF THE SOUL : PERSONA",23,"다 빠져 빠져 빠져 미친 예술가에한 잔 (One shot), 두 잔 (Two shots)예술에 취해 불러 옹헤야","Dionysus"
"1062","BTS","MAP OF THE SOUL : PERSONA",23,"다 빠져 빠져 빠져 미친 예술가에한 잔 (One shot), 두 잔 (Two shots)예술에 취해 불러 옹헤야","Dionysus"
"1063","BTS","MAP OF THE SOUL : PERSONA",24,"다 마셔 마셔 마셔 마셔 내 술잔 ayy","Dionysus"
"1064","BTS","MAP OF THE SOUL : PERSONA",24,"다 마셔 마셔 마셔 마셔 내 술잔 ayy","Dionysus"
"1065","BTS","MAP OF THE SOUL : PERSONA",25,"다 빠져 빠져 빠져 미친 예술가에","Dionysus"
"1066","BTS","MAP OF THE SOUL : PERSONA",25,"다 빠져 빠져 빠져 미친 예술가에","Dionysus"
"1067","BTS","MAP OF THE SOUL : PERSONA",26,"한 잔 (One shot), 두 잔 (Two shots)꽹과리 치며 불러 옹헤야","Dionysus"
"1068","BTS","MAP OF THE SOUL : PERSONA",26,"한 잔 (One shot), 두 잔 (Two shots)꽹과리 치며 불러 옹헤야","Dionysus"
"1069","BTS","MAP OF THE SOUL : PERSONA",27,"술잔 (Sippin'), 팔짱 (Tippin')","Dionysus"
"1070","BTS","MAP OF THE SOUL : PERSONA",27,"술잔 (Sippin'), 팔짱 (Tippin')","Dionysus"
"1071","BTS","MAP OF THE SOUL : PERSONA",28,"티르소스 (Grippin'), 포도 (Eatin')","Dionysus"
"1072","BTS","MAP OF THE SOUL : PERSONA",28,"티르소스 (Grippin'), 포도 (Eatin')","Dionysus"
"1073","BTS","MAP OF THE SOUL : PERSONA",29,"분위기 (Keep it), D style (Rip it)","Dionysus"
"1074","BTS","MAP OF THE SOUL : PERSONA",29,"분위기 (Keep it), D style (Rip it)","Dionysus"
"1075","BTS","MAP OF THE SOUL : PERSONA",30,"여기 (Kill it), let's steal it, the illest","Dionysus"
"1076","BTS","MAP OF THE SOUL : PERSONA",30,"여기 (Kill it), let's steal it, the illest","Dionysus"
"1077","BTS","MAP OF THE SOUL : PERSONA",31,"난 지금 세상의 문 앞에 있어","Dionysus"
"1078","BTS","MAP OF THE SOUL : PERSONA",31,"난 지금 세상의 문 앞에 있어","Dionysus"
"1079","BTS","MAP OF THE SOUL : PERSONA",32,"무대에 오를 때 들리는 환호성","Dionysus"
"1080","BTS","MAP OF THE SOUL : PERSONA",32,"무대에 오를 때 들리는 환호성","Dionysus"
"1081","BTS","MAP OF THE SOUL : PERSONA",33,"Can't you see my stacked broken Thyrsus?","Dionysus"
"1082","BTS","MAP OF THE SOUL : PERSONA",33,"Can't you see my stacked broken Thyrsus?","Dionysus"
"1083","BTS","MAP OF THE SOUL : PERSONA",34,"이제 난 다시 태어나네 비로소","Dionysus"
"1084","BTS","MAP OF THE SOUL : PERSONA",34,"이제 난 다시 태어나네 비로소","Dionysus"
"1085","BTS","MAP OF THE SOUL : PERSONA",35,"When the night comes","Dionysus"
"1086","BTS","MAP OF THE SOUL : PERSONA",35,"When the night comes","Dionysus"
"1087","BTS","MAP OF THE SOUL : PERSONA",36,"Mumble, mumble, mumble","Dionysus"
"1088","BTS","MAP OF THE SOUL : PERSONA",36,"Mumble, mumble, mumble","Dionysus"
"1089","BTS","MAP OF THE SOUL : PERSONA",37,"When the night comes","Dionysus"
"1090","BTS","MAP OF THE SOUL : PERSONA",37,"When the night comes","Dionysus"
"1091","BTS","MAP OF THE SOUL : PERSONA",38,"Tumble, tumble, tumble","Dionysus"
"1092","BTS","MAP OF THE SOUL : PERSONA",38,"Tumble, tumble, tumble","Dionysus"
"1093","BTS","MAP OF THE SOUL : PERSONA",39,"Studio를 채운 저음 저음 저음","Dionysus"
"1094","BTS","MAP OF THE SOUL : PERSONA",39,"Studio를 채운 저음 저음 저음","Dionysus"
"1095","BTS","MAP OF THE SOUL : PERSONA",40,"Bass drum goes like 덤덤덤 (Yeah)","Dionysus"
"1096","BTS","MAP OF THE SOUL : PERSONA",40,"Bass drum goes like 덤덤덤 (Yeah)","Dionysus"
"1097","BTS","MAP OF THE SOUL : PERSONA",41,"해가 뜰 때까지 where the party at?","Dionysus"
"1098","BTS","MAP OF THE SOUL : PERSONA",41,"해가 뜰 때까지 where the party at?","Dionysus"
"1099","BTS","MAP OF THE SOUL : PERSONA",42,"잠이 들 때까지 where the party at?","Dionysus"
"1100","BTS","MAP OF THE SOUL : PERSONA",42,"잠이 들 때까지 where the party at?","Dionysus"
"1101","BTS","MAP OF THE SOUL : PERSONA",43,"Sing it 불러 다시, drink it 마셔 다시","Dionysus"
"1102","BTS","MAP OF THE SOUL : PERSONA",43,"Sing it 불러 다시, drink it 마셔 다시","Dionysus"
"1103","BTS","MAP OF THE SOUL : PERSONA",44,"우린 두 번 태어나지","Dionysus"
"1104","BTS","MAP OF THE SOUL : PERSONA",44,"우린 두 번 태어나지","Dionysus"
"1105","BTS","MAP OF THE SOUL : PERSONA",45,"쭉 들이켜 (창작의 고통)","Dionysus"
"1106","BTS","MAP OF THE SOUL : PERSONA",45,"쭉 들이켜 (창작의 고통)","Dionysus"
"1107","BTS","MAP OF THE SOUL : PERSONA",46,"한 입 (시대의 호통)","Dionysus"
"1108","BTS","MAP OF THE SOUL : PERSONA",46,"한 입 (시대의 호통)","Dionysus"
"1109","BTS","MAP OF THE SOUL : PERSONA",47,"쭉 들이켜 (나와의 소통)","Dionysus"
"1110","BTS","MAP OF THE SOUL : PERSONA",47,"쭉 들이켜 (나와의 소통)","Dionysus"
"1111","BTS","MAP OF THE SOUL : PERSONA",48,"한 입 (Okay, now I'm ready fo sho)","Dionysus"
"1112","BTS","MAP OF THE SOUL : PERSONA",48,"한 입 (Okay, now I'm ready fo sho)","Dionysus"
"1113","BTS","MAP OF THE SOUL : PERSONA",49,"다 마셔 마셔 마셔 마셔 내 술잔 ayy","Dionysus"
"1114","BTS","MAP OF THE SOUL : PERSONA",49,"다 마셔 마셔 마셔 마셔 내 술잔 ayy","Dionysus"
"1115","BTS","MAP OF THE SOUL : PERSONA",50,"다 빠져 빠져 빠져 미친 예술가에","Dionysus"
"1116","BTS","MAP OF THE SOUL : PERSONA",50,"다 빠져 빠져 빠져 미친 예술가에","Dionysus"
"1117","BTS","MAP OF THE SOUL : PERSONA",51,"한 잔 (One shot), 두 잔 (Two shots)","Dionysus"
"1118","BTS","MAP OF THE SOUL : PERSONA",51,"한 잔 (One shot), 두 잔 (Two shots)","Dionysus"
"1119","BTS","MAP OF THE SOUL : PERSONA",52,"예술에 취해 불러 옹헤야","Dionysus"
"1120","BTS","MAP OF THE SOUL : PERSONA",52,"예술에 취해 불러 옹헤야","Dionysus"
"1121","BTS","MAP OF THE SOUL : PERSONA",53,"다 마셔 마셔 마셔 마셔 내 술잔 ayy","Dionysus"
"1122","BTS","MAP OF THE SOUL : PERSONA",53,"다 마셔 마셔 마셔 마셔 내 술잔 ayy","Dionysus"
"1123","BTS","MAP OF THE SOUL : PERSONA",54,"다 빠져 빠져 빠져 미친 예술가에","Dionysus"
"1124","BTS","MAP OF THE SOUL : PERSONA",54,"다 빠져 빠져 빠져 미친 예술가에","Dionysus"
"1125","BTS","MAP OF THE SOUL : PERSONA",55,"한 잔 (One shot), 두 잔 (Two shots)","Dionysus"
"1126","BTS","MAP OF THE SOUL : PERSONA",55,"한 잔 (One shot), 두 잔 (Two shots)","Dionysus"
"1127","BTS","MAP OF THE SOUL : PERSONA",56,"꽹과리 치며 불러 옹헤야","Dionysus"
"1128","BTS","MAP OF THE SOUL : PERSONA",56,"꽹과리 치며 불러 옹헤야","Dionysus"
"1129","BTS","MAP OF THE SOUL : PERSONA",57,"우리가 떴다 하면 전세계 어디든지 stadium party, ayy","Dionysus"
"1130","BTS","MAP OF THE SOUL : PERSONA",57,"우리가 떴다 하면 전세계 어디든지 stadium party, ayy","Dionysus"
"1131","BTS","MAP OF THE SOUL : PERSONA",58,"Kpop 아이돌로 태어나 다시 환생한 artist, ayy","Dionysus"
"1132","BTS","MAP OF THE SOUL : PERSONA",58,"Kpop 아이돌로 태어나 다시 환생한 artist, ayy","Dionysus"
"1133","BTS","MAP OF THE SOUL : PERSONA",59,"다시 환생한 artist, ayy, 다시 환생한 artist, ayy","Dionysus"
"1134","BTS","MAP OF THE SOUL : PERSONA",59,"다시 환생한 artist, ayy, 다시 환생한 artist, ayy","Dionysus"
"1135","BTS","MAP OF THE SOUL : PERSONA",60,"내가 아이돌이든 예술가이든 뭐가 중요해? 짠해","Dionysus"
"1136","BTS","MAP OF THE SOUL : PERSONA",60,"내가 아이돌이든 예술가이든 뭐가 중요해? 짠해","Dionysus"
"1137","BTS","MAP OF THE SOUL : PERSONA",61,"예술도 이 정도면 과음이지 과음, yeah","Dionysus"
"1138","BTS","MAP OF THE SOUL : PERSONA",61,"예술도 이 정도면 과음이지 과음, yeah","Dionysus"
"1139","BTS","MAP OF THE SOUL : PERSONA",62,"새 기록은 자신과 싸움이지 싸움, yeah","Dionysus"
"1140","BTS","MAP OF THE SOUL : PERSONA",62,"새 기록은 자신과 싸움이지 싸움, yeah","Dionysus"
"1141","BTS","MAP OF THE SOUL : PERSONA",63,"축배를 들어올리고 one shot","Dionysus"
"1142","BTS","MAP OF THE SOUL : PERSONA",63,"축배를 들어올리고 one shot","Dionysus"
"1143","BTS","MAP OF THE SOUL : PERSONA",64,"허나 난 여전히 목말라, what","Dionysus"
"1144","BTS","MAP OF THE SOUL : PERSONA",64,"허나 난 여전히 목말라, what","Dionysus"
"1145","BTS","MAP OF THE SOUL : PERSONA",65,"You ready for this?","Dionysus"
"1146","BTS","MAP OF THE SOUL : PERSONA",65,"You ready for this?","Dionysus"
"1147","BTS","MAP OF THE SOUL : PERSONA",66,"Are you ready to get hyped up?","Dionysus"
"1148","BTS","MAP OF THE SOUL : PERSONA",66,"Are you ready to get hyped up?","Dionysus"
"1149","BTS","MAP OF THE SOUL : PERSONA",67,"Come on","Dionysus"
"1150","BTS","MAP OF THE SOUL : PERSONA",67,"Come on","Dionysus"
"1151","BTS","MAP OF THE SOUL : PERSONA",68,"다 마셔 마셔 마셔 마셔 내 술잔 ayy","Dionysus"
"1152","BTS","MAP OF THE SOUL : PERSONA",68,"다 마셔 마셔 마셔 마셔 내 술잔 ayy","Dionysus"
"1153","BTS","MAP OF THE SOUL : PERSONA",69,"다 빠져 빠져 빠져 미친 예술가에","Dionysus"
"1154","BTS","MAP OF THE SOUL : PERSONA",69,"다 빠져 빠져 빠져 미친 예술가에","Dionysus"
"1155","BTS","MAP OF THE SOUL : PERSONA",70,"한 잔 (One shot), 두 잔 (Two shots)","Dionysus"
"1156","BTS","MAP OF THE SOUL : PERSONA",70,"한 잔 (One shot), 두 잔 (Two shots)","Dionysus"
"1157","BTS","MAP OF THE SOUL : PERSONA",71,"예술에 취해 불러 옹헤야","Dionysus"
"1158","BTS","MAP OF THE SOUL : PERSONA",71,"예술에 취해 불러 옹헤야","Dionysus"
"1159","BTS","MAP OF THE SOUL : PERSONA",72,"다 마셔 마셔 마셔 마셔 내 술잔 ayy","Dionysus"
"1160","BTS","MAP OF THE SOUL : PERSONA",72,"다 마셔 마셔 마셔 마셔 내 술잔 ayy","Dionysus"
"1161","BTS","MAP OF THE SOUL : PERSONA",73,"다 빠져 빠져 빠져 미친 예술가에","Dionysus"
"1162","BTS","MAP OF THE SOUL : PERSONA",73,"다 빠져 빠져 빠져 미친 예술가에","Dionysus"
"1163","BTS","MAP OF THE SOUL : PERSONA",74,"한 잔 (One shot), 두 잔 (Two shots)","Dionysus"
"1164","BTS","MAP OF THE SOUL : PERSONA",74,"한 잔 (One shot), 두 잔 (Two shots)","Dionysus"
"1165","BTS","MAP OF THE SOUL : PERSONA",75,"꽹과리 치며 불러 옹헤야","Dionysus"
"1166","BTS","MAP OF THE SOUL : PERSONA",75,"꽹과리 치며 불러 옹헤야","Dionysus"
"1167","BTS","MAP OF THE SOUL : PERSONA",76,"술잔 (Sippin'), 팔짱 (Tippin')","Dionysus"
"1168","BTS","MAP OF THE SOUL : PERSONA",76,"술잔 (Sippin'), 팔짱 (Tippin')","Dionysus"
"1169","BTS","MAP OF THE SOUL : PERSONA",77,"티르소스 (Grippin'), 포도 (Eatin')","Dionysus"
"1170","BTS","MAP OF THE SOUL : PERSONA",77,"티르소스 (Grippin'), 포도 (Eatin')","Dionysus"
"1171","BTS","MAP OF THE SOUL : PERSONA",78,"분위기 (Keep it), D style (Rip it)","Dionysus"
"1172","BTS","MAP OF THE SOUL : PERSONA",78,"분위기 (Keep it), D style (Rip it)","Dionysus"
"1173","BTS","MAP OF THE SOUL : PERSONA",79,"여기 (Kill it), let's steal it, the illest","Dionysus"
"1174","BTS","MAP OF THE SOUL : PERSONA",79,"여기 (Kill it), let's steal it, the illest","Dionysus"
"1175","BTS","MAP OF THE SOUL : PERSONA",80,"술잔 (Sippin'), 팔짱 (Tippin')","Dionysus"
"1176","BTS","MAP OF THE SOUL : PERSONA",80,"술잔 (Sippin'), 팔짱 (Tippin')","Dionysus"
"1177","BTS","MAP OF THE SOUL : PERSONA",81,"티르소스 (Grippin'), 포도 (Eatin')","Dionysus"
"1178","BTS","MAP OF THE SOUL : PERSONA",81,"티르소스 (Grippin'), 포도 (Eatin')","Dionysus"
"1179","BTS","MAP OF THE SOUL : PERSONA",82,"분위기 (Keep it), D style (Rip it)","Dionysus"
"1180","BTS","MAP OF THE SOUL : PERSONA",82,"분위기 (Keep it), D style (Rip it)","Dionysus"
"1181","BTS","MAP OF THE SOUL : PERSONA",83,"여기 (Kill it), let's steal it, the illest","Dionysus"
"1182","BTS","MAP OF THE SOUL : PERSONA",83,"여기 (Kill it), let's steal it, the illest","Dionysus"
"1183","BTS","MAP OF THE SOUL : PERSONA",NA,NA,"Intro: Persona"
"1184","BTS","MAP OF THE SOUL : PERSONA",NA,NA,"Intro: Persona"
"1185","BTS","MAP OF THE SOUL : PERSONA",NA,NA,"소우주 (Mikrokosmos)"
"1186","BTS","MAP OF THE SOUL : PERSONA",NA,NA,"소우주 (Mikrokosmos)"
"1187","BTS","MAP OF THE SOUL : PERSONA",NA,NA,"Jamais Vu"
"1188","BTS","MAP OF THE SOUL : PERSONA",NA,NA,"Jamais Vu"
"1189","BLACKPINK","SQUARE TWO",1,NA,"불장난 (PLAYING WITH FIRE)"
"1190","BLACKPINK","SQUARE TWO",2,"우리 엄마 매일 내게 말했어","불장난 (PLAYING WITH FIRE)"
"1191","BLACKPINK","SQUARE TWO",3,"언제나 남자 조심하라고","불장난 (PLAYING WITH FIRE)"
"1192","BLACKPINK","SQUARE TWO",4,"사랑은 마치 불장난 같아서 다치니까 Eh엄마 말이 꼭 맞을지도 몰라","불장난 (PLAYING WITH FIRE)"
"1193","BLACKPINK","SQUARE TWO",5,"널 보면 내 맘이 뜨겁게 달아올라","불장난 (PLAYING WITH FIRE)"
"1194","BLACKPINK","SQUARE TWO",6,"두려움보단 널 향한 끌림이 더 크니까 Eh","불장난 (PLAYING WITH FIRE)"
"1195","BLACKPINK","SQUARE TWO",7,"멈출 수 없는 이 떨림은 On and on and on","불장난 (PLAYING WITH FIRE)"
"1196","BLACKPINK","SQUARE TWO",8,"내 전부를 너란 세상에 다 던지고 싶어Look at me, look at me now","불장난 (PLAYING WITH FIRE)"
"1197","BLACKPINK","SQUARE TWO",9,"이렇게 넌 날 애태우고 있잖아 끌 수 없어","불장난 (PLAYING WITH FIRE)"
"1198","BLACKPINK","SQUARE TWO",10,"우리 사랑은 불장난(Oh-oh, oh-oh)","불장난 (PLAYING WITH FIRE)"
"1199","BLACKPINK","SQUARE TWO",11,"My love is on fire (Ooh)","불장난 (PLAYING WITH FIRE)"
"1200","BLACKPINK","SQUARE TWO",12,"Now burn, baby, burn불장난(Oh-oh, oh-oh)","불장난 (PLAYING WITH FIRE)"
"1201","BLACKPINK","SQUARE TWO",13,"My love is on fire (Ooh)","불장난 (PLAYING WITH FIRE)"
"1202","BLACKPINK","SQUARE TWO",14,"So don't play with me, boy불장난","불장난 (PLAYING WITH FIRE)"
"1203","BLACKPINK","SQUARE TWO",15,"Oh no, 난 이미 멀리 와버렸는걸","불장난 (PLAYING WITH FIRE)"
"1204","BLACKPINK","SQUARE TWO",16,"어느새 이 모든 게 장난이 아닌 걸","불장난 (PLAYING WITH FIRE)"
"1205","BLACKPINK","SQUARE TWO",17,"사랑이란 빨간 불씨","불장난 (PLAYING WITH FIRE)"
"1206","BLACKPINK","SQUARE TWO",18,"불어라 바람 더 커져가는 불길","불장난 (PLAYING WITH FIRE)"
"1207","BLACKPINK","SQUARE TWO",19,"이게 약인지 독인지 우리 엄마도 몰라","불장난 (PLAYING WITH FIRE)"
"1208","BLACKPINK","SQUARE TWO",20,"내 맘 도둑인데 왜 경찰도 몰라","불장난 (PLAYING WITH FIRE)"
"1209","BLACKPINK","SQUARE TWO",21,"불 붙은 내 심장에 더 부어라 너란 기름","불장난 (PLAYING WITH FIRE)"
"1210","BLACKPINK","SQUARE TWO",22,"Kiss him, will I diss him?","불장난 (PLAYING WITH FIRE)"
"1211","BLACKPINK","SQUARE TWO",23,"I don't know, but I miss him중독을 넘어선 이 사랑은 crack내 심장의 색깔은 black, ah!","불장난 (PLAYING WITH FIRE)"
"1212","BLACKPINK","SQUARE TWO",24,"멈출 수 없는 이 떨림은 On and on and on","불장난 (PLAYING WITH FIRE)"
"1213","BLACKPINK","SQUARE TWO",25,"내 전부를 너란 불길 속으로 던지고 싶어Look at me, look at me now","불장난 (PLAYING WITH FIRE)"
"1214","BLACKPINK","SQUARE TWO",26,"이렇게 넌 날 애태우고 있잖아 끌 수 없어","불장난 (PLAYING WITH FIRE)"
"1215","BLACKPINK","SQUARE TWO",27,"우리 사랑은 불장난(Oh-oh, oh-oh)","불장난 (PLAYING WITH FIRE)"
"1216","BLACKPINK","SQUARE TWO",28,"My love is on fire (Ooh)","불장난 (PLAYING WITH FIRE)"
"1217","BLACKPINK","SQUARE TWO",29,"Now burn, baby, burn불장난(Oh-oh, oh-oh)","불장난 (PLAYING WITH FIRE)"
"1218","BLACKPINK","SQUARE TWO",30,"My love is on fire (Ooh)","불장난 (PLAYING WITH FIRE)"
"1219","BLACKPINK","SQUARE TWO",31,"So don't play with me, boy불장난","불장난 (PLAYING WITH FIRE)"
"1220","BLACKPINK","SQUARE TWO",32,"걷잡을 수가 없는 걸","불장난 (PLAYING WITH FIRE)"
"1221","BLACKPINK","SQUARE TWO",33,"너무나 빨리 퍼져 가는 이 불길이런 날 멈추지 마이 사랑이 오늘 밤을 태워버리게","불장난 (PLAYING WITH FIRE)"
"1222","BLACKPINK","SQUARE TWO",34,"(Ooh-ooh)","불장난 (PLAYING WITH FIRE)"
"1223","BLACKPINK","SQUARE TWO",35,NA,"불장난 (PLAYING WITH FIRE)"
"1224","BLACKPINK","SQUARE TWO",1,NA,"STAY"
"1225","BLACKPINK","SQUARE TWO",2,"툭하면 거친 말들로 내 맘에 상처를 내놓고","STAY"
"1226","BLACKPINK","SQUARE TWO",3,"미안하단 말 한마디 없이 또 나 혼자 위로하고","STAY"
"1227","BLACKPINK","SQUARE TWO",4,"오늘 하루도 혹시 날 떠날까 늘 불안해 해","STAY"
"1228","BLACKPINK","SQUARE TWO",5,"I just want you to stay점점 무뎌져 가는 너의 그 무표정 속에 oh-oh","STAY"
"1229","BLACKPINK","SQUARE TWO",6,"천천히 내려놓자며 거울에 속삭이곤 해 whoa-oh","STAY"
"1230","BLACKPINK","SQUARE TWO",7,"날 당연하게 생각하는 너지만 그게 너다워","STAY"
"1231","BLACKPINK","SQUARE TWO",8,"그래도 stay, stay, stay with me","STAY"
"1232","BLACKPINK","SQUARE TWO",9,"널 닮은 듯한 슬픈 멜로디 (Ah-ah, ah-ah)","STAY"
"1233","BLACKPINK","SQUARE TWO",10,"이렇게 날 울리는데 eh-eh","STAY"
"1234","BLACKPINK","SQUARE TWO",11,"네 향기는 달콤한 felony (Ah-ah, ah-ah)","STAY"
"1235","BLACKPINK","SQUARE TWO",12,"너무 밉지만 사랑해","STAY"
"1236","BLACKPINK","SQUARE TWO",13,"어두운 밤이 날 가두기 전에 내 곁을 떠나지마아직 날 사랑하니 내 맘과 같다면 오늘은 떠나지마굳이 너여야만 하는 이유는 묻지마","STAY"
"1237","BLACKPINK","SQUARE TWO",14,"그저 내 곁에 stay with me","STAY"
"1238","BLACKPINK","SQUARE TWO",15,"It goes a little something like","STAY"
